Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Roll,Pitch,YawIMU,MagX,MagY,MagZ,Lat,Lon,Alt,Speed,Course,Sats,PDOP,HDOP,VDOP
2025-06-06T17:55:38.172633,0.022,-0.002,-0.920,1.343,-3.662,3.052,14.442,-26.708,-86.885,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:38.279698,0.026,0.004,-0.914,3.479,-7.690,1.892,14.469,-26.191,-86.627,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:38.365076,0.025,0.027,-0.909,5.798,-9.766,-0.793,14.469,-25.384,-86.561,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:38.475373,0.008,0.017,-0.909,6.226,-10.925,-3.540,14.458,-24.439,-86.792,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:38.562827,-0.031,0.017,-0.923,7.263,-11.169,-4.700,14.458,-23.329,-87.220,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:38.674844,-0.026,0.019,-0.942,8.728,-10.803,-4.761,14.447,-22.258,-87.698,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.222,270.83,35,0.00,0.50
2025-06-06T17:55:38.763420,0.014,-0.960,8.301,-7.507,-4.700,14.458,-21.357,-88.171,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:38.872547,-0.017,0.000,-0.990,9.033,-6.042,-3.967,14.458,-20.726,-88.627,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:38.962435,-0.003,-1.007,8.911,-4.822,-2.441,14.469,-20.209,-88.934,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:39.067788,0.019,-0.010,-1.004,6.836,-3.052,-2.625,14.447,-19.863,-89.182,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:39.172931,0.010,-0.027,-0.985,4.822,-2.747,-2.441,14.442,-19.660,-89.445,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:39.276629,0.012,-0.017,-0.950,4.028,-4.639,-2.136,14.458,-19.358,-89.670,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,34,0.00,0.50
2025-06-06T17:55:39.375869,0.000,-0.007,-0.922,0.549,-3.540,-2.686,14.447,-19.006,-89.912,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,34,0.00,0.50
2025-06-06T17:55:39.457547,-0.019,-0.011,-0.909,0.549,-3.540,-2.686,14.447,-18.693,-90.181,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.240,270.83,34,0.00,0.50
2025-06-06T17:55:39.574533,-0.005,0.008,-0.908,-0.977,-5.981,0.305,14.447,-18.193,-90.258,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:39.665688,0.001,0.017,-0.909,-1.526,-6.409,0.977,14.469,-17.584,-90.176,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:39.771143,-0.003,0.001,-0.935,-1.221,-5.920,-0.549,14.458,-17.584,-90.176,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:39.858449,-0.001,0.005,-0.957,-1.221,-5.920,-0.549,14.458,-16.386,-90.302,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:39.967200,0.002,0.012,-0.971,2.991,-4.028,-9.521,14.458,-15.941,-90.923,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:40.049859,-0.007,-0.993,2.991,-4.028,-9.521,14.469,-15.892,-92.093,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.259,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:40.167521,-0.004,0.006,-0.989,7.446,-1.465,-13.062,14.447,-15.958,-93.444,-128305380748808945664.000,0,0,0,37.862747,-122.313210,-8.0,0.277,270.83,35,0.00,0.50
2025-06-06T17:55:40.361106,-0.025,-0.017,-0.951,7.446,-1.465,-13.062,14.469,-16.298,-94.274,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.277,270.83,35,0.00,0.50
2025-06-06T17:55:40.473384,0.017,-0.013,-0.920,0.366,-0.122,5.859,14.458,-16.260,-93.867,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:40.555401,-0.091,0.121,-0.914,-2.502,2.930,5.371,14.458,-16.100,-93.230,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:40.667297,-0.032,0.078,-0.981,2.258,-1.160,2.563,14.442,-16.155,-92.933,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:40.752886,0.004,0.010,-0.970,2.991,0.977,0.183,14.442,-16.095,-92.802,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:40.865672,0.021,0.009,-0.972,5.432,-0.977,-3.601,14.447,-16.144,-92.950,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:40.946825,-0.010,-0.980,5.432,-0.977,-3.601,14.458,-16.287,-93.395,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.296,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:41.056344,-0.022,-0.002,-0.965,5.432,-0.977,-3.601,14.442,-16.452,-93.807,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.277,270.83,35,0.00,0.50
2025-06-06T17:55:41.138925,-0.001,-0.940,5.432,-0.977,-3.601,14.442,-16.452,-93.807,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.277,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:41.256450,-0.014,-0.005,-0.933,3.967,2.197,-3.967,14.458,-16.864,-94.592,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:41.373748,0.004,-0.012,-0.923,-0.183,-2.014,-0.061,14.458,-16.864,-94.592,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:41.455975,0.070,-0.035,-0.948,-2.014,-4.639,6.287,14.458,-16.551,-94.543,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.203,270.83,35,0.00,0.50
2025-06-06T17:55:41.563182,0.053,0.025,-0.937,-4.456,-7.324,7.080,14.458,-15.776,-93.818,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.203,270.83,35,0.00,0.50
2025-06-06T17:55:41.670176,0.044,0.018,-0.956,-1.953,-11.597,5.981,14.458,-14.727,-93.137,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.148,270.83,35,0.00,0.50
2025-06-06T17:55:41.756376,0.042,0.027,-0.957,1.465,-13.428,1.892,14.469,-13.431,-92.719,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.148,270.83,35,0.00,0.50
2025-06-06T17:55:41.853135,0.021,-0.969,5.310,-13.794,-3.784,14.458,-12.145,-92.802,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.111,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:41.953042,0.018,0.010,-0.989,7.996,-12.207,-8.240,14.458,-11.069,-93.422,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.111,270.83,35,0.00,0.50
2025-06-06T17:55:42.039651,0.000,-0.989,11.108,-10.559,-12.207,176.495,-10.239,-94.438,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.111,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:42.158319,-0.002,-0.008,-0.971,11.108,-10.559,-12.207,14.458,-9.761,-95.828,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.092,270.83,35,0.00,0.50
2025-06-06T17:55:42.263461,-0.017,-0.012,-0.946,11.108,-10.559,-12.207,14.469,-9.564,-97.224,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.129,270.83,35,0.00,0.50
2025-06-06T17:55:42.346617,-0.034,-0.008,-0.933,11.108,-10.559,-12.207,14.458,-9.415,-98.190,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.129,270.83,35,0.00,0.50
2025-06-06T17:55:42.460864,-0.027,-0.006,-0.929,11.108,-10.559,-12.207,14.458,-9.168,-98.459,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.185,270.83,35,0.00,0.50
2025-06-06T17:55:42.546357,-0.009,-0.009,-0.937,11.108,-10.559,-12.207,14.458,-8.767,-98.086,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.185,270.83,35,0.00,0.50
2025-06-06T17:55:42.661801,0.000,-0.035,-0.959,-4.822,-0.732,6.042,14.458,-8.394,-97.460,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.222,270.83,35,0.00,0.50
2025-06-06T17:55:42.740092,0.008,-0.052,-0.979,-5.615,0.305,3.174,178.407,-8.234,-96.976,-128305380748808945664.000,2630,0,0,37.862747,-122.313202,-8.0,0.222,270.83,35,0.00,0.50
2025-06-06T17:55:42.855351,0.013,-0.036,-0.980,-6.042,2.563,-1.831,14.469,-8.328,-96.894,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:42.937987,-0.013,-0.964,-5.432,4.883,-7.385,14.469,-8.328,-96.894,-128305380748808945664.000,0,0,0,37.862747,-122.313202,-8.0,0.259,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:43.048922,-0.007,0.010,-0.927,-3.418,5.798,-10.437,14.469,-9.635,-98.295,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.277,270.83,35,0.00,0.50
2025-06-06T17:55:43.157856,-0.008,0.028,-0.880,-0.671,4.700,-10.681,14.447,-10.459,-99.382,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.277,270.83,35,0.00,0.50
2025-06-06T17:55:43.238435,-0.005,0.024,-0.856,0.488,2.686,-7.446,14.474,-11.118,-100.333,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:43.354668,-0.001,0.012,-0.860,-0.122,0.000,-2.502,14.458,-11.387,-100.822,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:43.439467,-0.001,-0.021,-0.908,-0.122,0.000,-2.502,14.458,-11.376,-100.876,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:43.554924,0.009,-0.018,-0.967,-1.953,-3.662,3.418,14.447,-11.008,-100.585,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:43.638411,-0.017,-1.021,-3.052,-1.465,0.000,14.474,-10.695,-100.382,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.296,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:43.762360,-0.009,-0.006,-1.045,-3.052,-1.465,0.000,14.469,-10.723,-100.613,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.296,270.83,35,0.00,0.50
2025-06-06T17:55:43.839038,0.017,-1.030,0.305,4.395,-7.446,14.458,-11.091,-101.228,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.296,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:43.948400,-0.022,0.004,-0.989,-0.549,9.521,-7.812,14.469,-11.920,-102.030,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:44.055152,-0.019,-0.004,-0.933,-0.549,9.521,-7.812,14.458,-13.002,-102.579,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:44.138035,0.009,0.024,-0.893,-0.183,8.362,2.197,14.458,-13.892,-102.574,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:44.254867,0.024,0.021,-0.897,-1.038,6.042,3.601,14.458,-14.579,-102.261,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:44.342162,0.031,-0.000,-0.939,-0.671,1.648,2.563,14.447,-14.919,-101.926,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:44.450136,0.042,-0.011,-0.987,-0.244,-1.099,-1.038,14.458,-14.919,-101.926,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.222,270.83,35,0.00,0.50
2025-06-06T17:55:44.538009,0.038,-0.008,-1.026,-0.488,-1.892,-4.211,14.447,-14.919,-101.926,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.222,270.83,35,0.00,0.50
2025-06-06T17:55:44.644559,0.018,-0.003,-1.023,-0.488,-1.892,-4.211,14.458,-14.804,-102.563,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.222,270.83,35,0.00,0.50
2025-06-06T17:55:44.731878,0.001,-0.991,-1.343,0.427,-2.502,14.447,-14.771,-102.909,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.222,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:44.844433,-0.061,0.008,-0.939,-1.831,3.357,-0.732,14.469,-14.941,-103.063,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:44.931384,0.017,-0.890,0.305,4.150,-0.305,14.469,-14.941,-103.063,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.240,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:45.045190,-0.040,0.025,-0.864,0.610,4.578,-2.197,14.442,-15.293,-103.096,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:45.148442,-0.022,0.002,-0.896,0.000,3.601,-3.174,14.458,-16.183,-103.513,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:45.238911,0.007,-0.003,-0.943,-0.549,0.977,-2.258,14.458,-16.485,-103.804,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:45.347169,0.042,0.001,-0.990,-2.319,-0.549,-1.892,14.474,-16.485,-103.804,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:45.431885,0.055,-0.010,-1.020,-3.662,-2.075,0.183,14.442,-16.562,-104.128,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.222,270.83,35,0.00,0.50
2025-06-06T17:55:45.541519,0.044,-0.021,-1.020,-6.104,-2.747,4.089,14.458,-16.315,-103.920,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.222,270.83,35,0.00,0.50
2025-06-06T17:55:45.629592,-0.023,-0.999,-8.545,-2.991,7.629,14.469,-15.930,-103.315,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.185,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:45.743469,-0.001,-0.015,-0.948,-8.545,-2.991,7.629,14.458,-15.458,-102.448,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.185,270.83,35,0.00,0.50
2025-06-06T17:55:45.828966,0.003,-0.897,-8.545,-2.991,7.629,14.458,-15.458,-102.448,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.185,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:45.936768,-0.037,0.005,-0.875,-4.272,-1.160,-1.587,14.458,-15.013,-101.689,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.166,270.83,35,0.00,0.50
2025-06-06T17:55:46.048895,-0.034,0.019,-0.887,0.549,-0.549,-7.446,14.458,-14.771,-101.992,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.203,270.83,35,0.00,0.50
2025-06-06T17:55:46.132187,-0.018,0.026,-0.928,4.761,-0.183,-9.399,14.458,-14.843,-102.865,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.203,270.83,35,0.00,0.50
2025-06-06T17:55:46.238014,-0.013,0.024,-0.990,7.568,0.977,-7.507,14.447,-15.013,-103.738,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.240,270.83,35,0.00,0.50
2025-06-06T17:55:46.638892,0.006,-0.041,-0.982,4.089,7.019,-1.465,14.491,-17.111,-105.386,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.277,270.83,35,0.00,0.50
2025-06-06T17:55:46.741149,-0.028,-0.916,-2.563,4.944,5.615,14.491,-17.111,-105.386,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.277,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:46.829884,0.021,0.010,-0.870,-6.409,-1.038,14.160,14.458,-17.743,-104.200,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:46.932017,0.021,0.028,-0.880,-7.996,-5.798,16.296,14.474,-17.743,-104.200,-128305380748808945664.000,0,0,0,37.862751,-122.313202,-8.0,0.259,270.83,35,0.00,0.50
2025-06-06T17:55:48.840632,0.018,-0.979,-4.028,-3.906,1.221,14.474,-7.877,-100.833,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.537,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:48.924851,-0.024,0.021,-0.988,1.343,0.793,-8.606,14.474,-7.767,-101.206,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.537,270.83,35,0.00,0.50
2025-06-06T17:55:49.014164,0.007,-0.973,5.737,5.859,-16.541,14.474,-7.767,-101.206,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.537,270.83,35,0.00,0.50,0.00
2025-06-06T17:55:49.124003,-0.050,-0.005,-0.927,5.737,5.859,-16.541,14.458,-9.531,-104.282,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.592,270.83,35,0.00,0.50
2025-06-06T17:55:49.235649,-0.054,-0.010,-0.878,5.737,5.859,-16.541,14.458,-10.942,-105.859,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.592,270.83,35,0.00,0.50
2025-06-06T17:55:49.312781,-0.043,0.003,-0.846,1.038,8.362,-5.920,14.469,-12.140,-106.837,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.648,-302.20,35,0.00,0.50
2025-06-06T17:55:49.425808,-0.023,0.019,-0.863,-2.869,5.432,1.709,14.458,-12.821,-107.018,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.648,-302.32,35,0.00,0.50
2025-06-06T17:55:49.514475,-0.006,-0.007,-0.935,-2.869,5.432,1.709,14.447,-13.074,-106.617,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.648,-302.32,35,0.00,0.50
2025-06-06T17:55:49.626236,0.031,-0.019,-1.008,-4.395,-1.953,6.348,14.469,-12.909,-105.985,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.611,-302.48,35,0.00,0.50
2025-06-06T17:55:49.711188,-0.022,-1.056,-6.714,-1.038,3.967,176.429,-12.601,-105.447,-128305380748808945664.000,2634,0,0,37.862755,-122.313202,-8.0,0.611,-302.48,35,0.00,0.50,0.00
2025-06-06T17:55:49.820880,0.006,-0.039,-1.066,-8.728,0.977,3.662,14.458,-12.519,-105.101,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.537,-322.00,34,0.00,0.50
2025-06-06T17:55:49.906424,-0.015,-1.029,-8.728,0.977,3.662,174.842,-12.557,-104.557,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.537,-322.00,34,0.00,0.50,0.00
2025-06-06T17:55:50.020753,-0.008,0.018,-0.958,-9.705,5.188,9.766,14.469,-12.722,-103.672,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.537,-322.00,34,0.00,0.50
2025-06-06T17:55:50.127999,-0.023,0.031,-0.888,-7.629,6.714,9.338,14.447,-13.134,-102.700,-128305380748808945664.000,0,0,0,37.862755,-122.313202,-8.0,0.481,325.14,35,0.00,0.50
2025-06-06T17:55:50.215079,-0.034,0.042,-0.856,-0.793,5.615,5.249,14.474,-13.596,-101.942,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.444,323.64,35,0.00,0.50
2025-06-06T17:55:50.320193,-0.027,0.048,-0.887,5.249,5.493,-1.282,14.469,-14.035,-101.728,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.444,323.64,35,0.00,0.50
2025-06-06T17:55:50.410101,-0.016,0.020,-0.963,7.446,8.240,-7.812,14.447,-14.782,-102.195,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.444,323.64,35,0.00,0.50
2025-06-06T17:55:52.057873,-0.047,-0.021,-0.936,12.329,-1.099,-14.587,14.491,-15.919,-104.299,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.425,-320.48,35,0.00,0.50
2025-06-06T17:55:52.122132,-0.033,-0.023,-1.008,12.329,-1.099,-14.587,14.447,-15.584,-103.705,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.425,-320.48,35,0.00,0.50
2025-06-06T17:55:52.211603,-0.000,-0.006,-1.057,12.329,-1.099,-14.587,14.447,-15.584,-103.705,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.463,-315.47,35,0.00,0.50
2025-06-06T17:55:52.324496,0.021,-0.000,-1.074,-0.977,5.371,0.427,14.469,-15.705,-102.552,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.463,-315.47,35,0.00,0.50
2025-06-06T17:55:52.415172,0.028,0.001,-1.055,0.183,7.568,-6.104,14.458,-16.403,-102.838,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.481,-317.05,35,0.00,0.50
2025-06-06T17:55:52.521569,0.022,-0.005,-0.998,-0.183,8.606,-9.094,14.469,-17.391,-103.656,-128305380748808945664.000,0,0,0,37.862755,-122.313210,-8.0,0.481,-317.05,35,0.00,0.50
2025-06-06T17:55:52.605906,0.013,-0.006,-0.904,-3.357,6.470,-3.662,14.458,-18.336,-104.354,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.481,-314.81,34,0.00,0.50
2025-06-06T17:55:52.716167,-0.005,0.007,-0.828,-8.118,1.831,5.005,14.469,-18.798,-104.282,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.481,-314.81,34,0.00,0.50
2025-06-06T17:55:52.805685,0.012,-0.818,-10.559,-2.197,10.803,14.458,-18.622,-103.453,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.518,-305.76,34,0.00,0.50,0.00
2025-06-06T17:55:52.911614,-0.029,0.012,-0.867,-9.827,-5.066,11.963,14.458,-18.007,-102.272,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.518,-305.76,34,0.00,0.50
2025-06-06T17:55:52.992853,0.027,-0.950,-7.324,-3.601,6.531,14.469,-17.342,-101.305,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.537,-309.07,34,0.00,0.50,0.00
2025-06-06T17:55:53.109082,-0.024,0.021,-1.025,-3.113,0.244,-2.258,14.458,-17.117,-101.080,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.537,-309.07,34,0.00,0.50
2025-06-06T17:55:53.191154,0.065,-1.120,0.732,4.639,-2.197,14.458,-17.380,-101.667,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.537,-309.07,34,0.00,0.50,0.00
2025-06-06T17:55:53.306474,-0.007,0.029,-1.047,2.136,9.399,-5.188,14.474,-18.177,-101.777,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.518,-309.61,34,0.00,0.50
2025-06-06T17:55:53.414184,0.037,-0.033,-0.970,4.944,9.338,-6.409,14.469,-19.336,-102.420,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.500,-315.03,34,0.00,0.50
2025-06-06T17:55:53.507199,0.005,0.009,-0.879,-1.221,10.803,-1.465,14.469,-20.402,-102.876,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.500,-315.03,34,0.00,0.50
2025-06-06T17:55:53.615174,0.004,0.000,-0.836,-4.761,6.775,5.493,14.458,-21.396,-102.678,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.444,-316.22,34,0.00,0.50
2025-06-06T17:55:53.695327,0.006,-0.008,-0.866,-9.399,5.859,7.446,14.474,-21.775,-101.959,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.444,-316.22,34,0.00,0.50
2025-06-06T17:55:53.809153,-0.030,-0.008,-0.934,-9.399,5.859,7.446,169.266,-22.121,-101.080,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.407,-312.59,34,0.00,0.50
2025-06-06T17:55:53.887654,-0.006,-0.991,-11.902,7.996,8.362,14.447,-22.527,-100.036,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.407,-312.59,34,0.00,0.50,0.00
2025-06-06T17:55:54.004780,0.026,0.004,-1.036,-8.362,8.118,2.686,14.469,-23.231,-99.481,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.351,-312.59,34,0.00,0.50
2025-06-06T17:55:54.109633,-0.001,-1.051,-8.362,11.230,2.808,166.992,-24.192,-99.333,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.351,-312.59,34,0.00,0.50,0.00
2025-06-06T17:55:54.198214,0.016,-0.035,-1.021,-7.202,11.230,-0.488,14.458,-25.312,-99.212,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.314,-312.59,34,0.00,0.50
2025-06-06T17:55:54.308037,-0.016,-0.014,-0.965,-7.202,11.230,-0.488,14.458,-26.417,-99.207,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.314,-312.59,34,0.00,0.50
2025-06-06T17:55:54.394121,-0.017,-0.012,-0.888,-7.202,11.230,-0.488,14.458,-27.570,-98.959,-128305380748808945664.000,0,0,0,37.862759,-122.313210,-8.0,0.296,-312.59,34,0.00,0.50
